[2025-09-22T21:19:14.695531+00:00] api.ERROR: API Error {"message":"Not found.","file":"/var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php","line":76,"trace":"#0 /var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php(44): Slim\\Middleware\\RoutingMiddleware->performRouting()\n#1 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\RoutingMiddleware->process()\n#2 /var/www/html/api/vendor/slim/slim/Slim/Middleware/ErrorMiddleware.php(77): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#3 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\ErrorMiddleware->process()\n#4 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#5 /var/www/html/api/vendor/slim/slim/Slim/App.php(209): Slim\\MiddlewareDispatcher->handle()\n#6 /var/www/html/api/vendor/slim/slim/Slim/App.php(193): Slim\\App->handle()\n#7 /var/www/html/api/public/index.php(136): Slim\\App->run()\n#8 {main}","request_uri":"/api/public/formularios","request_method":"GET","ip":"::1"} []
[2025-09-22T21:20:45.885274+00:00] api.ERROR: API Error {"message":"Not found.","file":"/var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php","line":76,"trace":"#0 /var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php(44): Slim\\Middleware\\RoutingMiddleware->performRouting()\n#1 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\RoutingMiddleware->process()\n#2 /var/www/html/api/vendor/slim/slim/Slim/Middleware/ErrorMiddleware.php(77): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#3 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\ErrorMiddleware->process()\n#4 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#5 /var/www/html/api/vendor/slim/slim/Slim/App.php(209): Slim\\MiddlewareDispatcher->handle()\n#6 /var/www/html/api/vendor/slim/slim/Slim/App.php(193): Slim\\App->handle()\n#7 /var/www/html/api/public/index.php(136): Slim\\App->run()\n#8 {main}","request_uri":"/api/public/tipos-formulario","request_method":"GET","ip":"::1"} []
[2025-09-22T21:20:45.885543+00:00] api.ERROR: API Error {"message":"Not found.","file":"/var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php","line":76,"trace":"#0 /var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php(44): Slim\\Middleware\\RoutingMiddleware->performRouting()\n#1 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\RoutingMiddleware->process()\n#2 /var/www/html/api/vendor/slim/slim/Slim/Middleware/ErrorMiddleware.php(77): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#3 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\ErrorMiddleware->process()\n#4 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#5 /var/www/html/api/vendor/slim/slim/Slim/App.php(209): Slim\\MiddlewareDispatcher->handle()\n#6 /var/www/html/api/vendor/slim/slim/Slim/App.php(193): Slim\\App->handle()\n#7 /var/www/html/api/public/index.php(136): Slim\\App->run()\n#8 {main}","request_uri":"/api/public/formularios","request_method":"GET","ip":"::1"} []
[2025-09-22T21:27:10.963485+00:00] api.ERROR: API Error {"message":"Not found.","file":"/var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php","line":76,"trace":"#0 /var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php(44): Slim\\Middleware\\RoutingMiddleware->performRouting()\n#1 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\RoutingMiddleware->process()\n#2 /var/www/html/api/vendor/slim/slim/Slim/Middleware/ErrorMiddleware.php(77): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#3 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\ErrorMiddleware->process()\n#4 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#5 /var/www/html/api/vendor/slim/slim/Slim/App.php(209): Slim\\MiddlewareDispatcher->handle()\n#6 /var/www/html/api/vendor/slim/slim/Slim/App.php(193): Slim\\App->handle()\n#7 /var/www/html/api/public/index.php(136): Slim\\App->run()\n#8 {main}","request_uri":"/api/public/tipos-formulario","request_method":"GET","ip":"::1"} []
[2025-09-22T21:27:10.966885+00:00] api.ERROR: API Error {"message":"Not found.","file":"/var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php","line":76,"trace":"#0 /var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php(44): Slim\\Middleware\\RoutingMiddleware->performRouting()\n#1 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\RoutingMiddleware->process()\n#2 /var/www/html/api/vendor/slim/slim/Slim/Middleware/ErrorMiddleware.php(77): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#3 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\ErrorMiddleware->process()\n#4 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#5 /var/www/html/api/vendor/slim/slim/Slim/App.php(209): Slim\\MiddlewareDispatcher->handle()\n#6 /var/www/html/api/vendor/slim/slim/Slim/App.php(193): Slim\\App->handle()\n#7 /var/www/html/api/public/index.php(136): Slim\\App->run()\n#8 {main}","request_uri":"/api/public/formularios","request_method":"GET","ip":"::1"} []
[2025-09-22T21:30:32.349102+00:00] api.ERROR: API Error {"message":"Not found.","file":"/var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php","line":76,"trace":"#0 /var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php(44): Slim\\Middleware\\RoutingMiddleware->performRouting()\n#1 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\RoutingMiddleware->process()\n#2 /var/www/html/api/vendor/slim/slim/Slim/Middleware/ErrorMiddleware.php(77): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#3 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\ErrorMiddleware->process()\n#4 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#5 /var/www/html/api/vendor/slim/slim/Slim/App.php(209): Slim\\MiddlewareDispatcher->handle()\n#6 /var/www/html/api/vendor/slim/slim/Slim/App.php(193): Slim\\App->handle()\n#7 /var/www/html/api/public/index.php(137): Slim\\App->run()\n#8 {main}","request_uri":"/api/public/tipos-formulario","request_method":"GET","ip":"::1"} []
[2025-09-22T21:30:32.355620+00:00] api.ERROR: API Error {"message":"Not found.","file":"/var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php","line":76,"trace":"#0 /var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php(44): Slim\\Middleware\\RoutingMiddleware->performRouting()\n#1 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\RoutingMiddleware->process()\n#2 /var/www/html/api/vendor/slim/slim/Slim/Middleware/ErrorMiddleware.php(77): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#3 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\ErrorMiddleware->process()\n#4 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#5 /var/www/html/api/vendor/slim/slim/Slim/App.php(209): Slim\\MiddlewareDispatcher->handle()\n#6 /var/www/html/api/vendor/slim/slim/Slim/App.php(193): Slim\\App->handle()\n#7 /var/www/html/api/public/index.php(137): Slim\\App->run()\n#8 {main}","request_uri":"/api/public/formularios","request_method":"GET","ip":"::1"} []
[2025-09-22T21:31:03.618422+00:00] api.ERROR: API Error {"message":"Not found.","file":"/var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php","line":76,"trace":"#0 /var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php(44): Slim\\Middleware\\RoutingMiddleware->performRouting()\n#1 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\RoutingMiddleware->process()\n#2 /var/www/html/api/vendor/slim/slim/Slim/Middleware/ErrorMiddleware.php(77): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#3 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\ErrorMiddleware->process()\n#4 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#5 /var/www/html/api/vendor/slim/slim/Slim/App.php(209): Slim\\MiddlewareDispatcher->handle()\n#6 /var/www/html/api/vendor/slim/slim/Slim/App.php(193): Slim\\App->handle()\n#7 /var/www/html/api/public/index.php(137): Slim\\App->run()\n#8 {main}","request_uri":"/api/public/formularios","request_method":"GET","ip":"::1"} []
[2025-09-22T21:32:10.885891+00:00] api.ERROR: API Error {"message":"Call to a member function query() on null","file":"/var/www/html/api/rutas/formularioRoute.php","line":12,"trace":"#0 /var/www/html/api/vendor/slim/slim/Slim/Handlers/Strategies/RequestResponse.php(39): Closure->{closure}()\n#1 /var/www/html/api/vendor/slim/slim/Slim/Routing/Route.php(362): Slim\\Handlers\\Strategies\\RequestResponse->__invoke()\n#2 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Slim\\Routing\\Route->handle()\n#3 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Slim\\MiddlewareDispatcher->handle()\n#4 /var/www/html/api/vendor/slim/slim/Slim/Routing/Route.php(321): Slim\\MiddlewareDispatcher->handle()\n#5 /var/www/html/api/vendor/slim/slim/Slim/Routing/RouteRunner.php(74): Slim\\Routing\\Route->run()\n#6 /var/www/html/api/middleware/index.php(11): Slim\\Routing\\RouteRunner->handle()\n#7 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(178): Closure->{closure}()\n#8 /var/www/html/api/middleware/index.php(25): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#9 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(178): Closure->{closure}()\n#10 /var/www/html/api/vendor/slim/slim/Slim/Middleware/BodyParsingMiddleware.php(64): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#11 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\BodyParsingMiddleware->process()\n#12 /var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php(45): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#13 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\RoutingMiddleware->process()\n#14 /var/www/html/api/vendor/slim/slim/Slim/Middleware/ErrorMiddleware.php(77): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#15 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\ErrorMiddleware->process()\n#16 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#17 /var/www/html/api/vendor/slim/slim/Slim/App.php(209): Slim\\MiddlewareDispatcher->handle()\n#18 /var/www/html/api/vendor/slim/slim/Slim/App.php(193): Slim\\App->handle()\n#19 /var/www/html/api/public/index.php(137): Slim\\App->run()\n#20 {main}","request_uri":"/api/public/obtenerTiposFormulario","request_method":"GET","ip":"::1"} []
[2025-09-22T21:32:10.888840+00:00] api.ERROR: API Error {"message":"Call to a member function query() on null","file":"/var/www/html/api/rutas/formularioRoute.php","line":12,"trace":"#0 /var/www/html/api/vendor/slim/slim/Slim/Handlers/Strategies/RequestResponse.php(39): Closure->{closure}()\n#1 /var/www/html/api/vendor/slim/slim/Slim/Routing/Route.php(362): Slim\\Handlers\\Strategies\\RequestResponse->__invoke()\n#2 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Slim\\Routing\\Route->handle()\n#3 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Slim\\MiddlewareDispatcher->handle()\n#4 /var/www/html/api/vendor/slim/slim/Slim/Routing/Route.php(321): Slim\\MiddlewareDispatcher->handle()\n#5 /var/www/html/api/vendor/slim/slim/Slim/Routing/RouteRunner.php(74): Slim\\Routing\\Route->run()\n#6 /var/www/html/api/middleware/index.php(11): Slim\\Routing\\RouteRunner->handle()\n#7 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(178): Closure->{closure}()\n#8 /var/www/html/api/middleware/index.php(25): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#9 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(178): Closure->{closure}()\n#10 /var/www/html/api/vendor/slim/slim/Slim/Middleware/BodyParsingMiddleware.php(64): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#11 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\BodyParsingMiddleware->process()\n#12 /var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php(45): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#13 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\RoutingMiddleware->process()\n#14 /var/www/html/api/vendor/slim/slim/Slim/Middleware/ErrorMiddleware.php(77): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#15 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\ErrorMiddleware->process()\n#16 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#17 /var/www/html/api/vendor/slim/slim/Slim/App.php(209): Slim\\MiddlewareDispatcher->handle()\n#18 /var/www/html/api/vendor/slim/slim/Slim/App.php(193): Slim\\App->handle()\n#19 /var/www/html/api/public/index.php(137): Slim\\App->run()\n#20 {main}","request_uri":"/api/public/obtenerTiposFormulario","request_method":"GET","ip":"::1"} []
[2025-09-22T21:32:10.890417+00:00] api.ERROR: API Error {"message":"Not found.","file":"/var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php","line":76,"trace":"#0 /var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php(44): Slim\\Middleware\\RoutingMiddleware->performRouting()\n#1 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\RoutingMiddleware->process()\n#2 /var/www/html/api/vendor/slim/slim/Slim/Middleware/ErrorMiddleware.php(77): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#3 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\ErrorMiddleware->process()\n#4 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#5 /var/www/html/api/vendor/slim/slim/Slim/App.php(209): Slim\\MiddlewareDispatcher->handle()\n#6 /var/www/html/api/vendor/slim/slim/Slim/App.php(193): Slim\\App->handle()\n#7 /var/www/html/api/public/index.php(137): Slim\\App->run()\n#8 {main}","request_uri":"/api/public/formularios","request_method":"GET","ip":"::1"} []
[2025-09-22T21:35:57.006852+00:00] api.ERROR: API Error {"message":"Call to a member function query() on null","file":"/var/www/html/api/rutas/formularioRoute.php","line":37,"trace":"#0 /var/www/html/api/vendor/slim/slim/Slim/Handlers/Strategies/RequestResponse.php(39): Closure->{closure}()\n#1 /var/www/html/api/vendor/slim/slim/Slim/Routing/Route.php(362): Slim\\Handlers\\Strategies\\RequestResponse->__invoke()\n#2 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Slim\\Routing\\Route->handle()\n#3 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Slim\\MiddlewareDispatcher->handle()\n#4 /var/www/html/api/vendor/slim/slim/Slim/Routing/Route.php(321): Slim\\MiddlewareDispatcher->handle()\n#5 /var/www/html/api/vendor/slim/slim/Slim/Routing/RouteRunner.php(74): Slim\\Routing\\Route->run()\n#6 /var/www/html/api/middleware/index.php(11): Slim\\Routing\\RouteRunner->handle()\n#7 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(178): Closure->{closure}()\n#8 /var/www/html/api/middleware/index.php(25): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#9 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(178): Closure->{closure}()\n#10 /var/www/html/api/vendor/slim/slim/Slim/Middleware/BodyParsingMiddleware.php(64): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#11 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\BodyParsingMiddleware->process()\n#12 /var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php(45): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#13 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\RoutingMiddleware->process()\n#14 /var/www/html/api/vendor/slim/slim/Slim/Middleware/ErrorMiddleware.php(77): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#15 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\ErrorMiddleware->process()\n#16 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#17 /var/www/html/api/vendor/slim/slim/Slim/App.php(209): Slim\\MiddlewareDispatcher->handle()\n#18 /var/www/html/api/vendor/slim/slim/Slim/App.php(193): Slim\\App->handle()\n#19 /var/www/html/api/public/index.php(137): Slim\\App->run()\n#20 {main}","request_uri":"/api/public/obtenerTiposFormulario","request_method":"GET","ip":"::1"} []
[2025-09-22T21:35:57.008272+00:00] api.ERROR: API Error {"message":"Call to a member function query() on null","file":"/var/www/html/api/rutas/formularioRoute.php","line":37,"trace":"#0 /var/www/html/api/vendor/slim/slim/Slim/Handlers/Strategies/RequestResponse.php(39): Closure->{closure}()\n#1 /var/www/html/api/vendor/slim/slim/Slim/Routing/Route.php(362): Slim\\Handlers\\Strategies\\RequestResponse->__invoke()\n#2 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Slim\\Routing\\Route->handle()\n#3 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Slim\\MiddlewareDispatcher->handle()\n#4 /var/www/html/api/vendor/slim/slim/Slim/Routing/Route.php(321): Slim\\MiddlewareDispatcher->handle()\n#5 /var/www/html/api/vendor/slim/slim/Slim/Routing/RouteRunner.php(74): Slim\\Routing\\Route->run()\n#6 /var/www/html/api/middleware/index.php(11): Slim\\Routing\\RouteRunner->handle()\n#7 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(178): Closure->{closure}()\n#8 /var/www/html/api/middleware/index.php(25): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#9 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(178): Closure->{closure}()\n#10 /var/www/html/api/vendor/slim/slim/Slim/Middleware/BodyParsingMiddleware.php(64): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#11 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\BodyParsingMiddleware->process()\n#12 /var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php(45): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#13 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\RoutingMiddleware->process()\n#14 /var/www/html/api/vendor/slim/slim/Slim/Middleware/ErrorMiddleware.php(77): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#15 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\ErrorMiddleware->process()\n#16 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#17 /var/www/html/api/vendor/slim/slim/Slim/App.php(209): Slim\\MiddlewareDispatcher->handle()\n#18 /var/www/html/api/vendor/slim/slim/Slim/App.php(193): Slim\\App->handle()\n#19 /var/www/html/api/public/index.php(137): Slim\\App->run()\n#20 {main}","request_uri":"/api/public/obtenerTiposFormulario","request_method":"GET","ip":"::1"} []
[2025-09-22T21:35:57.011392+00:00] api.ERROR: API Error {"message":"Not found.","file":"/var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php","line":76,"trace":"#0 /var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php(44): Slim\\Middleware\\RoutingMiddleware->performRouting()\n#1 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\RoutingMiddleware->process()\n#2 /var/www/html/api/vendor/slim/slim/Slim/Middleware/ErrorMiddleware.php(77): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#3 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\ErrorMiddleware->process()\n#4 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#5 /var/www/html/api/vendor/slim/slim/Slim/App.php(209): Slim\\MiddlewareDispatcher->handle()\n#6 /var/www/html/api/vendor/slim/slim/Slim/App.php(193): Slim\\App->handle()\n#7 /var/www/html/api/public/index.php(137): Slim\\App->run()\n#8 {main}","request_uri":"/api/public/formularios","request_method":"GET","ip":"::1"} []
[2025-09-22T22:12:58.285300+00:00] api.ERROR: API Error {"message":"No entry or class found for 'db'","file":"/var/www/html/api/vendor/php-di/php-di/src/Container.php","line":136,"trace":"#0 /var/www/html/api/rutas/formularioRoute.php(35): DI\\Container->get()\n#1 /var/www/html/api/vendor/slim/slim/Slim/Handlers/Strategies/RequestResponse.php(39): Closure->{closure}()\n#2 /var/www/html/api/vendor/slim/slim/Slim/Routing/Route.php(362): Slim\\Handlers\\Strategies\\RequestResponse->__invoke()\n#3 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Slim\\Routing\\Route->handle()\n#4 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Slim\\MiddlewareDispatcher->handle()\n#5 /var/www/html/api/vendor/slim/slim/Slim/Routing/Route.php(321): Slim\\MiddlewareDispatcher->handle()\n#6 /var/www/html/api/vendor/slim/slim/Slim/Routing/RouteRunner.php(74): Slim\\Routing\\Route->run()\n#7 /var/www/html/api/middleware/index.php(11): Slim\\Routing\\RouteRunner->handle()\n#8 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(178): Closure->{closure}()\n#9 /var/www/html/api/middleware/index.php(25): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#10 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(178): Closure->{closure}()\n#11 /var/www/html/api/vendor/slim/slim/Slim/Middleware/BodyParsingMiddleware.php(64): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#12 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\BodyParsingMiddleware->process()\n#13 /var/www/html/api/vendor/slim/slim/Slim/Middleware/RoutingMiddleware.php(45): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#14 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\RoutingMiddleware->process()\n#15 /var/www/html/api/vendor/slim/slim/Slim/Middleware/ErrorMiddleware.php(77): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#16 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(129): Slim\\Middleware\\ErrorMiddleware->process()\n#17 /var/www/html/api/vendor/slim/slim/Slim/MiddlewareDispatcher.php(73): Psr\\Http\\Server\\RequestHandlerInterface@anonymous->handle()\n#18 /var/www/html/api/vendor/slim/slim/Slim/App.php(209): Slim\\MiddlewareDispatcher->handle()\n#19 /var/www/html/api/vendor/slim/slim/Slim/App.php(193): Slim\\App->handle()\n#20 /var/www/html/api/public/index.php(137): Slim\\App->run()\n#21 {main}","request_uri":"/api/public/obtenerTiposFormulario","request_method":"GET","ip":"::1"} []
